Metadata recorded on file /project/projectdirs/agora/paper_CGM/ThinTimeSteps/ENZO/081820_1H_new_cmbfloor_fine_dt/RD0077/RD0077 with agora_analysis version 1.0 on date 2022-04-08 17:28:31.273032
a, center_x, center_y, center_z, Rvir, L_x, L_y, L_z, bulk_velocity_x, bulk_velocity_y, bulk_velocity_z, unitary_conversion
0.1111111111111111, 0.4979580583040964, 0.5109495876461263, 0.5000890965811815, 11.808633628251386, -0.2801570839497196, -0.7549515085152023, 0.5929251454470538, -62.71841709291652, 92.89350524544228, 40.160003267708305, 0.00010520981830986952
0.11363636363636363, 0.49781033323839835, 0.511187511820167, 0.5001881333510924, 12.281781804606425, -0.9289049200247049, 0.36708230906692124, -0.048849031965780984, -63.32470108248741, 93.80486625313127, 40.4339388517905, 0.00010299206562545432
0.11627906976744186, 0.4976498103869681, 0.5114896497700007, 0.5002587493288928, 12.79981632532724, -0.9873223751172728, -0.08832330633789957, -0.13188449927997128, -63.529407376330546, 95.19738714554416, 40.31646719832206, 0.0001005058713165104
0.11904761904761904, 0.4974714946885059, 0.5117698581717206, 0.5003796380232811, 13.371765845261569, -0.938258360615372, 0.15530067652772, 0.30911639976776867, -62.487447633837625, 97.35966998033277, 39.12206039610262, 9.807667562488582e-05
0.12195121951219513, 0.4972826460163094, 0.512082584996643, 0.5004955509579705, 13.994084529294371, -0.28196176940143014, 0.808503796839697, -0.5165454201634244, -61.956664437242246, 98.88229165196965, 39.11582029634224, 9.560017928584056e-05
0.125, 0.4971140151179832, 0.5123241858005854, 0.5005907882369253, 14.293753318731953, -0.6274409771054043, 0.6041796362561661, -0.4912074789560744, -61.82317166013009, 100.05609701345175, 38.81877716741864, 9.352086681391588e-05
0.1282051282051282, 0.49687375277092927, 0.5125915789712848, 0.5007355869240542, 14.983140035127366, -0.9839925068803587, 0.14208929383805305, -0.1075610476887932, -61.26221012069887, 100.26036867853983, 38.04708966491047, 9.094666111590728e-05
0.13157894736842105, 0.49666630529095945, 0.5128489670366515, 0.5008717533684696, 15.74804719477502, 0.025468903834273787, -0.16556557407117758, 0.9858698573442449, -60.754720263552, 101.83766337662007, 37.95920718817685, 8.875292224419186e-05
0.13513513513513511, 0.49653220764887673, 0.5132092641828522, 0.5010146020789282, 14.516621481757193, -0.9842125521417846, -0.16500307697890884, 0.06402840614951365, -59.95293976202445, 103.32111145772048, 37.69311792853397, 8.655786237946662e-05
0.1388888888888889, 0.49634198627755827, 0.5135966738738127, 0.5012004858012095, 17.003114949515993, -0.0921456186709028, 0.5001481510330787, -0.8610232354460298, -57.053521850756894, 101.74444635300353, 38.8146163288546, 8.44527211547856e-05
0.14285714285714285, 0.49612510046149594, 0.5140174325709973, 0.5013664449813634, 17.79788382295787, -0.6362520207739185, -0.09445872755541418, -0.7656767691720295, -57.53120335089689, 101.62311253562225, 38.94673946545225, 8.184792175817106e-05
0.14705882352941177, 0.4959398272721951, 0.5143375772717846, 0.5015199909532946, 18.576161530519858, -0.03126350182724039, -0.2644495676494295, 0.9638926390545411, -58.42237049618834, 101.10279957693614, 38.929021875973405, 7.968932204372676e-05
0.15151515151515152, 0.49575572824427666, 0.5148596118118149, 0.5017245918213672, 19.61923343672303, -0.3103425595239466, 0.10676147982080354, -0.9446107569653216, -60.080374570913015, 99.41602279130232, 36.35765244610143, 7.70652052133286e-05
0.15625, 0.4954621608200519, 0.5152798828779813, 0.5018975222604969, 20.6071673395883, -0.6957412756525891, 0.7162356206226471, 0.05431954624810037, -60.61098264828768, 101.16330837275214, 36.14517400615435, 7.456611041920144e-05
0.16129032258064516, 0.49528711152170984, 0.5156013888067732, 0.502018973647369, 21.724816691301758, -0.4740984211237969, 0.5236463982881912, 0.7078312910911244, -60.6906481420416, 102.29823969480545, 35.09409897290099, 7.276935266759342e-05
