Metadata recorded on file /project/projectdirs/agora/paper_CGM/ThinTimeSteps/GEAR/Cal4 with quasarscan version 3.0.3 on date 2021-11-19 13:14:33.214817
a, center_x, center_y, center_z, Rvir, Mvir, bulk_velocity_x, bulk_velocity_y, bulk_velocity_z, Mgas, Mdm, Lmag, L_x, L_y, L_z, Mstar, sfr
0.11111111111077351, 0.49775240844520613, 0.5113843201736933, 0.5004898454870699, 5.77, 16959132479.996698, -52.23340152373723, 96.75420074580512, 36.98606068003506, 3909097533.6295595, 12983498323.654543, 7.570031625136121e+68, 0.3031127046742016, 0.5050196266621447, -0.8081323313363463, 455795.6471763775, 0.0075191604390345244
0.11354625912360009, 0.4976732091643676, 0.5115486106670734, 0.500478387144754, 5.997322901746887, 18802325094.99515, -57.17475537555194, 93.46659819009038, 37.94344669444252, 4345160275.974497, 14376105241.029902, 3.524714835301488e+69, -0.5900695430066342, -0.19370181482100993, 0.7837713578276442, 31412389.44421499, 0.10625440156164506
0.11633288217789371, 0.49756884710338556, 0.5118345483912359, 0.5005449562073577, 6.913539714499279, 22091954973.18026, -68.93821738456097, 93.84615946207022, 40.37208607978631, 4890484615.445941, 17108406767.68309, 2.1420630638405117e+69, -0.6025442863714132, -0.17591260847854487, 0.7784568948499581, 21116644.963831674, 0.040956237921715995
0.11918789381765599, 0.4973722649180237, 0.5121513455145908, 0.5006274432511907, 7.364447613006874, 23897487171.43999, -72.92887140593736, 101.61380622371571, 46.645068978457616, 5263284451.608511, 18527469839.107212, 1.2220298041314287e+69, -0.646327837458889, -0.10891853277059863, 0.7552463702294875, 18122458.498139713, 0.17969677591235977
0.12211297241845462, 0.4971466136994564, 0.5123994902403755, 0.5007705423217074, 7.6656769603311, 25339241227.700954, -66.97327467732173, 104.2012931046323, 43.62610192342845, 5674675473.717779, 19534492383.644203, 3.615514700179714e+69, 0.4609075246666559, 0.35321839759829166, -0.8141259222649475, 52374154.7058463, 0.26060278964888833
0.1249999999995926, 0.496975584919544, 0.5125865672099522, 0.5008291686697512, 6.554299353087401, 22544529497.427223, -60.64432865122324, 104.51164814166154, 35.04519140947337, 5782828800.588675, 16606865634.545885, 8.145722749144961e+68, 0.14246790278931118, -0.7674933660571157, 0.6250254632678045, 27109252.496716958, 0.3027179548339217
0.12818025096296679, 0.4967383125981164, 0.5129011182377965, 0.5009989604695272, 7.803179298336571, 26145455507.6938, -63.82854165803868, 109.90256542618606, 44.959787103336495, 6385796801.562766, 19570799233.349422, 1.4918514004822662e+70, -0.6740831401692742, -0.06196837979712709, 0.7360515199664014, 64023340.03705672, 0.3502718667548031
0.13172462840914917, 0.49660107290719296, 0.5132360143336735, 0.5011195009286088, 8.031532166437014, 27140057773.68278, -56.87152723479806, 110.99763304851602, 42.28923451574261, 6776994961.128004, 20141013787.634483, 2.770212320275775e+69, -0.805128160016249, 0.5201501525747213, 0.2849780074415278, 93759311.50844915, 0.24403186646518507
0.13495738032168578, 0.4963910141487662, 0.5135648882894129, 0.5012682640660661, 8.317346282851561, 29657332131.018536, -64.94230401828574, 101.72271565747012, 36.38017353098332, 7362778581.563832, 22033191699.015755, 1.4087297996019628e+70, -0.7865051967685448, 0.5831398849309353, 0.20336531183760964, 125520736.53919424, 0.22934814242519397
0.13868915562571638, 0.49625953618110996, 0.5139695110024528, 0.5013903670263727, 8.671204069022666, 32152786614.349216, -59.28829104684092, 108.62889896162366, 43.96100256350955, 7850020831.813935, 23980814954.5205, 1.1408645642743287e+70, -0.3802876706527087, 0.8158721834632697, -0.43558451281056093, 109298670.87069584, 0.4832550301021463
0.14285714285691453, 0.4959224590939396, 0.5141400840528413, 0.5016276718999094, 8.42, 31080925669.654068, -55.91954691470568, 103.84269406730549, 27.60550261603422, 8095927009.151671, 22614101294.299248, 5.739565963385783e+67, -0.330638330566642, -0.48121677398848656, 0.8118551045551281, 2775345.7680045757, 0.009236838307023473
0.14690968934354703, 0.4958172506781273, 0.5147553840143759, 0.501726304789733, 9.904496323002647, 35338398230.4905, -59.42719858800541, 120.21236810335073, 42.190723320507786, 8728875658.04006, 26189059472.2503, 1.271325126807039e+70, 0.7082263707933593, -0.0022445227046882167, -0.7059818480886709, 106194421.5797747, 0.14562799918852645
0.1514302056396951, 0.49561607864541746, 0.5151129689301236, 0.501821649916563, 10.080563726113715, 35529877752.60278, -55.93455076874387, 107.47379578225218, 32.20229783331093, 9047012654.646307, 25993171352.91052, 8.940807474487844e+69, 0.7797396186231805, -0.18009708619909262, -0.5996425324240879, 102687144.0991399, 0.16113526716917181
0.1560898214579717, 0.49538030372099684, 0.515627552666868, 0.5020226266366198, 10.567022179235272, 37870341622.10122, -62.71885689682314, 122.79795261864827, 47.49678366729069, 9510191096.581078, 27798944590.962315, 3.673705468652439e+70, 0.3938030088289427, 0.42252516007290264, -0.8163281689018452, 133539935.50064221, 0.17757836278998126
0.16138117112397618, 0.4951163386703099, 0.5160649228014137, 0.5021952830219749, 11.102574552357787, 40506597649.20135, -61.81067303634701, 113.37885427969654, 46.489652974134806, 9953426829.347765, 29897424214.23448, 9.985226888003345e+69, 0.34538093588038393, 0.46803880940539067, -0.8134197452857747, 136274526.66206902, 1.0581420033074973
0.1666666666665822, 0.49487688535758906, 0.5165849101882277, 0.5024100618361854, 12.528062540994037, 49822836464.308395, -66.69786394916964, 99.82040586345245, 35.66951192490681, 11674672345.46734, 37365095867.169075, 6.183987877519986e+70, 0.5279204287265598, 0.27546078606205965, -0.8033812147886192, 327487403.4480587, 0.42505054118788377
0.17250807167930646, 0.49450400095068064, 0.5171034978343608, 0.5026378940460458, 13.507178898732311, 58703469167.16933, -67.6278710666939, 96.94214987557187, 18.502077677662065, 13327752184.596832, 44478705373.36596, 1.1962493082365603e+71, 0.206781614469009, 0.5806640318962429, -0.7874456463652519, 443001730.2935277, 6.092516230463164
0.17835599000567312, 0.49420536790406555, 0.5174903470959672, 0.5027038771706904, 15.783994012191037, 69714919432.93849, -58.60364347867035, 84.23035720728778, 9.319078902669167, 14494305692.841488, 54156873131.60899, 2.6130292257124302e+70, -0.6315500728578416, 0.7639473014174419, -0.13239722855960032, 655480760.9072644, 0.9289412032360728
0.18496186064163153, 0.4939588182316146, 0.5179176260767683, 0.5027501988215878, 17.50979847050672, 96201159472.85753, -52.48922827018687, 108.22276363622288, 43.725900181424116, 20133961888.846684, 74573143500.72958, 9.020354106325175e+70, 0.7853769954247278, -0.19933071717788356, -0.5860462782468444, 808077319.6127377, 1.5962363000513877
0.19239460020295646, 0.49384462543375923, 0.5184444168543325, 0.5026355502942085, 19.078177847215077, 132548567346.85765, -59.563773777280595, 136.30080531700867, 74.9610772735157, 25779916169.283714, 104455088050.36107, 2.4747312852885114e+71, 0.7093887376859914, -0.7048025151823899, -0.004586222503601512, 1066475738.023013, 2.35831064333658
0.19999999999955886, 0.4935375939430601, 0.5192601401500739, 0.5031277056279534, 25.4, 163918528795.84872, -62.7117326985352, 129.75381293854107, 54.95065764935673, 28667533191.05498, 132667480410.4471, 2.542540407738597e+71, 0.7425367566742961, -0.07719462272350494, -0.6653421339507913, 1432187818.556196, 1.836481436765852
0.20134274555770554, 0.493397, 0.51907, 0.503268, 25.4, 153269713297.60748, -63.405591052307955, 134.01839023872233, 54.89269329168622, 22280186497.15746, 125758765373.90446, 3.954063088318704e+70, 0.3967756405567573, -0.8163901004485907, 0.4196144598918334, 5230761426.545519, 0.30945849471105175
