# wavelength[A] tau flux flux_error
2.298000e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.298010e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.298020e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.298030e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.298040e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.298050e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.298060e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.298070e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.298080e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.298090e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.298100e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.298110e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.298120e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.298130e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.298140e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.298150e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.298160e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.298170e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.298180e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.298190e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.298200e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.298210e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.298220e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.298230e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.298240e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.298250e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.298260e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.298270e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.298280e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.298290e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.298300e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.298310e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.298320e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.298330e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.298340e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.298350e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.298360e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.298370e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.298380e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.298390e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.298400e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.298410e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.298420e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.298430e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.298440e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.298450e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.298460e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.298470e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.298480e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.298490e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.298500e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.298510e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.298520e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.298530e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.298540e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.298550e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.298560e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.298570e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.298580e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.298590e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.298600e+03 0.000000e+00 1.000000e+00 1.000000e-01
