a, center_x, center_y, center_z, L_x, L_y, L_z, bulk_velocity_x, bulk_velocity_y, bulk_velocity_z, Rvir, Mvir, Lmag, sfr, Mstar, Mgas, compaction_stage
0.28, -0.204835, 0.23586, -15.7938, 0.788947, 0.145486, -0.59699, -28.6351, -4.8904, 0.788947, 37.0, 65474400000.0, 205.161, 0.132359, 452954000.0, 5801810000.0, pre
0.29, -0.496907, -0.616856, -16.8136, 0.662515, 0.273297, -0.697411, 7.38275, 20.1232, 0.662515, 38.5, 66974400000.0, 237.405, 0.534974, 521888000.0, 5967450000.0, pre
0.3, 0.017072, -0.167934, -24.5528, 0.342628, 0.488414, -0.802532, 12.9946, 22.3261, 0.342628, 40.0, 67784800000.0, 118.117, 0.357386, 559240000.0, 6133270000.0, pre
0.31, 0.335717, 0.141752, -7.74939, 0.646931, 0.156404, -0.746336, -17.0453, -4.44024, 0.646931, 41.5, 69275400000.0, 89.9916, 0.250312, 619038000.0, 6261870000.0, pre
0.32, 0.885233, 0.0630257, 19.2874, 0.713558, 0.170289, -0.679586, -3.35611, 30.6604, 0.713558, 43.0, 70292200000.0, 150.105, 0.616454, 695202000.0, 6162350000.0, pre
0.33, 0.605146, 0.318042, 6.87047, 0.544713, 0.389737, -0.742558, -15.3517, 19.1189, 0.544713, 44.5, 70909300000.0, 241.996, 0.519908, 724798000.0, 5874380000.0, pre
0.34, 0.757183, 1.04532, 47.1114, 0.654413, 0.213323, -0.725422, -28.4981, 16.7602, 0.654413, 46.0, 71808800000.0, 304.011, 0.28547, 782908000.0, 5787790000.0, pre
0.35, 0.095241, 0.995112, 19.7536, 0.591836, 0.463911, -0.659179, -8.87267, 10.8353, 0.591836, 48.0, 75337400000.0, 221.837, 0.295431, 834076000.0, 6004160000.0, pre
0.36, 0.263745, 1.02942, 5.89209, 0.572391, 0.156567, -0.804895, -10.0692, -0.70544, 0.572391, 50.5, 81328400000.0, 203.764, 0.448106, 887318000.0, 6597860000.0, pre
0.37, -0.220006, 0.145528, 17.2477, 0.60832, 0.166086, -0.77612, -20.4551, 2.44332, 0.60832, 57.75, 112283000000.0, 303.082, 0.391932, 986481000.0, 9616300000.0, pre
0.38, 0.922668, 1.34476, 26.7554, 0.537208, 0.235018, -0.810046, -18.7137, 9.95121, 0.537208, 62.5, 131072000000.0, 396.81, 0.321495, 1061240000.0, 10787500000.0, pre
0.39, 2.44486, -0.859659, 24.1187, 0.881097, 0.394255, -0.261211, -51.0467, 96.3506, 0.881097, 65.25, 140356000000.0, 292.845, 0.382972, 1175720000.0, 11105900000.0, pre
0.4, -0.917524, -0.240028, -47.8022, 0.78024, 0.232633, -0.58061, 64.0279, -17.9799, 0.78024, 67.5, 144765000000.0, 59.4083, 1.63173, 1429070000.0, 10695000000.0, pre
0.41, 0.130721, 1.03276, 1.686, -0.991259, 0.0223176, -0.130027, 43.4407, 9.86905, -0.991259, 69.75, 148161000000.0, 136.766, 0.00389282, 1300220000.0, 9773980000.0, pre
0.42, 1.11009, 0.461645, -10.304, -0.956156, -0.217546, -0.19606, 53.7481, -16.5613, -0.956156, 71.75, 151265000000.0, 116.619, 0.258158, 1681310000.0, 9015660000.0, pre
0.43, 0.0259407, -0.0610146, 9.07854, -0.396425, -0.904706, 0.156055, -11.793, -18.8727, -0.396425, 73.75, 153170000000.0, 127.403, 1.90547, 1902890000.0, 8314800000.0, during
0.44, 0.606297, -0.115059, 2.98622, 0.505397, -0.844233, -0.178447, -1.09929, 2.8429, 0.505397, 75.0, 152012000000.0, 122.631, 1.35541, 2113030000.0, 7701920000.0, during
0.45, 0.0575874, -0.0311978, 4.1106, 0.682959, -0.608906, -0.403486, 9.48801, -0.515609, 0.682959, 76.25, 149663000000.0, 126.116, 1.38939, 2342120000.0, 6914520000.0, during
0.46, -0.23165, -0.270231, 8.12855, 0.750251, -0.56425, -0.344596, 15.5409, 1.19989, 0.750251, 77.25, 146820000000.0, 166.156, 0.668764, 2429190000.0, 6068500000.0, during
0.47, -0.902214, -0.285544, -19.842, 0.934384, -0.111255, -0.338452, 20.2384, -25.7393, 0.934384, 78.5, 144977000000.0, 226.682, 0.716509, 2534250000.0, 5474870000.0, during
0.48, 0.688773, 0.200887, -2.91829, 0.964993, -0.159921, -0.207879, -15.8155, 9.69061, 0.964993, 79.75, 143717000000.0, 216.033, 0.517482, 2568630000.0, 5116460000.0, during
0.49, 0.0406, 0.140603, -4.22175, 0.987948, -0.154766, 0.00254407, 9.32233, -7.05803, 0.987948, 81.25, 144051000000.0, 153.589, 0.643403, 2649570000.0, 4839640000.0, post
0.5, 0.0987004, -0.30038, 2.13077, 0.531677, -0.598599, 0.599164, -11.4436, -6.66588, 0.531677, 83.0, 145999000000.0, 104.257, 0.45809, 2707210000.0, 4728980000.0, post
