a, center_x, center_y, center_z, L_x, L_y, L_z, bulk_velocity_x, bulk_velocity_y, bulk_velocity_z, Rvir, Mvir, Lmag, sfr, Mstar, Mgas, compaction_stage
0.3, -0.10221, 0.0763566, 28.3979, -0.179993, 0.332357, -0.925819, 21.3707, -12.501, -0.179993, 45.25, 97613900000.0, 130.37, 1.06566, 1121860000.0, 8287900000.0, pre
0.31, -0.650163, -0.438766, -25.7934, 0.379191, -0.212606, -0.900562, -3.40869, -22.0223, 0.379191, 50.5, 123375000000.0, 207.562, 2.23194, 1445280000.0, 10562300000.0, pre
0.32, -0.0130109, -0.355777, 14.7799, 0.265475, -0.396848, -0.878655, 3.11153, 18.9113, 0.265475, 54.0, 138504000000.0, 74.4783, 2.18398, 1643110000.0, 11631900000.0, pre
0.33, -0.452385, -0.0263751, -22.9583, 0.689551, -0.309315, -0.654862, -18.6266, 6.94221, 0.689551, 58.25, 158510000000.0, 103.665, 2.62052, 2044490000.0, 12778000000.0, pre
0.34, 0.0585453, 0.21149, -10.3549, 0.706665, -0.469725, -0.529134, -21.7538, -8.81538, 0.706665, 65.0, 200195000000.0, 172.815, 3.26544, 2471830000.0, 15034000000.0, pre
0.35, -0.716994, -0.387744, -6.54672, 0.364995, -0.716047, -0.595025, 4.47937, 9.50366, 0.364995, 74.75, 280952000000.0, 225.975, 1.80742, 2746260000.0, 18861400000.0, during
0.36, -0.0214872, 0.498604, -10.7423, -0.239234, -0.928464, -0.284114, 2.82056, 22.9996, -0.239234, 82.5, 351110000000.0, 149.827, 4.12536, 3189790000.0, 21251900000.0, during
0.37, -0.0169008, 0.0451489, -12.015, -0.539068, -0.723531, -0.431171, 3.85737, 8.58494, -0.539068, 87.75, 390727000000.0, 108.364, 7.14405, 3841990000.0, 22748400000.0, during
0.38, -2.62654, -0.135816, -48.549, 0.4902, -0.0673514, -0.869004, 13.8763, -40.1684, 0.4902, 91.25, 405946000000.0, 546.135, 11.8414, 7815270000.0, 21927600000.0, during
0.39, 1.33227, 0.284921, 3.32947, 0.522965, -0.213308, -0.825232, -16.3483, 0.407861, 0.522965, 94.25, 419722000000.0, 467.913, 5.45238, 6119750000.0, 21004700000.0, during
0.4, -1.86912, -0.942396, -11.8489, 0.532121, 0.123067, -0.837676, 11.4653, -9.04535, 0.532121, 97.75, 435322000000.0, 591.006, 1.671, 6405790000.0, 20947300000.0, during
0.41, 0.196, 0.456337, 15.3875, 0.0664988, -0.14651, -0.986971, -5.89441, -33.2751, 0.0664988, 101.0, 448412000000.0, 319.443, 9.26451, 11400900000.0, 21099000000.0, during
0.42, -1.71953, -0.361056, -36.9396, 0.304794, -0.281941, -0.90973, 24.7749, -25.3037, 0.304794, 103.25, 450613000000.0, 887.397, 4.36474, 12519600000.0, 20555800000.0, during
0.43, -1.17577, 0.46568, -63.7553, 0.0745357, -0.337145, -0.938497, 0.252977, 6.49441, 0.0745357, 105.0, 444009000000.0, 936.479, 2.66275, 12616700000.0, 19964500000.0, post
0.44, -0.0529009, 0.378447, -19.1125, 0.132216, -0.492508, -0.860206, -21.9361, 19.5214, 0.132216, 106.5, 435279000000.0, 980.234, 1.34799, 12822200000.0, 19482700000.0, post
0.45, -1.51865, 1.07706, -10.3057, 0.106758, -0.558886, -0.822344, -24.6782, 13.5161, 0.106758, 109.25, 442014000000.0, 1028.7, 4.55056, 13343400000.0, 20225800000.0, post
0.46, -0.316411, 0.141214, -11.0076, 0.00625187, -0.717816, -0.696205, 18.0062, -16.9582, 0.00625187, 112.75, 458114000000.0, 811.336, 1.56457, 13510200000.0, 22808200000.0, post
0.47, 0.0932854, 0.204275, 8.2978, 0.026308, -0.672466, -0.739661, -32.7929, 34.6857, 0.026308, 115.75, 467144000000.0, 927.552, 3.94682, 14014400000.0, 23909700000.0, post
0.48, -0.27455, 0.323845, 1.97107, -0.0481186, -0.636513, -0.769764, -1.08254, -0.0288666, -0.0481186, 118.75, 475233000000.0, 896.815, 3.47618, 14532800000.0, 24120600000.0, post
0.49, -0.0633611, -0.237389, 17.8606, -0.0872139, -0.734002, -0.673524, -19.3558, -2.85768, -0.0872139, 121.0, 478260000000.0, 834.353, 3.99512, 14996900000.0, 24079400000.0, post
0.5, 0.166129, -0.122642, 12.99, -0.0966756, -0.766601, -0.634805, 11.102, -11.5158, -0.0966756, 123.75, 483047000000.0, 818.318, 4.4194, 15649000000.0, 23715600000.0, post
