Metadata recorded on file /project/projectdirs/agora/paper_CGM/ThinTimeSteps/ART-I/Cosmo_v17/10MpcBox_csf512_02790.d with agora_analysis version 1.0 on date 2023-02-02 12:02:06.815178
a, center_x, center_y, center_z, Rvir, L_x, L_y, L_z, bulk_velocity_x, bulk_velocity_y, bulk_velocity_z, unitary_conversion
0.1111111111111111, 0.4977243244647979, 0.5114250779151917, 0.5002607703208922, 11.014306139565209, -0.7095030103096586, -0.44277839335743296, 0.5482269354358127, -63.55602429179683, 94.4298465533503, 42.11180543842553, 0.00010519806399789774
0.11363636363636363, 0.4975965619087219, 0.511630654335022, 0.5003522932529448, 12.749725736481222, -0.8002119025234433, 0.36771064461641717, -0.4737613248204104, -63.21282152681664, 96.06074380266452, 41.32693768775168, 0.0001030232919986437
0.11627906976744186, 0.4974350929260254, 0.5119194090366364, 0.5004568099975586, 13.375169083197274, 0.32407070486665684, 0.48003980882102343, -0.8151932042125374, -63.58670003472331, 97.61014054621941, 41.61747983601609, 0.00010032709404942595
0.11904761904761904, 0.497261643409729, 0.5122025907039643, 0.50053671002388, 12.299711008732691, -0.6590676391499845, 0.36053399167338523, -0.6600341565959457, -63.341872526737355, 99.48770476973023, 41.84823516096595, 9.789975230401075e-05
0.12195121951219513, 0.4971364736557007, 0.5123926997184753, 0.5005865693092346, 12.873862537488126, -0.9629100376011326, -0.18549989467935254, -0.19594399342907856, -62.85831712336559, 101.19769087432746, 41.96594473675664, 9.625893457132118e-05
0.125, 0.4969056844711304, 0.5127318501472473, 0.5007286071777344, 14.988526827352526, -0.9254990763853936, -0.2801849643163147, 0.25484867153047647, -62.49666736107599, 102.8979845940199, 42.363056800212874, 9.352451310814357e-05
0.1282051282051282, 0.49664670228958124, 0.5130898058414459, 0.5009142160415649, 15.736502161340766, -0.02074986464732519, 0.7649727635638723, -0.6437282921563797, -62.37632037260673, 102.47626304087662, 41.68106535525692, 9.08805655309148e-05
0.13157894736842105, 0.49642205238342285, 0.5133673548698425, 0.501062273979187, 14.570680146473824, 0.04816835722912409, 0.667436299475062, -0.7431073916365539, -62.577924033426804, 103.93736991809132, 41.90680799749428, 8.876283210538003e-05
0.13513513513513511, 0.4961981177330018, 0.5136514008045197, 0.501188725233078, 15.311108386058104, -0.8878314354182789, -0.2794401703842477, 0.36560707523069225, -62.47033222423779, 105.07646585212272, 42.37033545955444, 8.659040456819734e-05
0.1388888888888889, 0.4959926307201385, 0.5139785408973693, 0.5013362467288971, 17.793882920928496, -0.9533069303124393, -0.2690896185890116, 0.13710096201666208, -61.86182859758314, 105.64486560146219, 42.06324607817911, 8.440828675152282e-05
0.14285714285714285, 0.49577564001083374, 0.5144288539886475, 0.5015900135040283, 18.74675692870779, -0.4072810266730454, 0.4673542568578743, -0.7846669127145441, -61.67791245206012, 105.70264162447181, 41.91521196375487, 8.180537684485874e-05
0.14705882352941177, 0.4955828785896301, 0.5148113667964935, 0.5017950236797333, 19.518811625732845, -0.37938753095127065, 0.4200398175072415, -0.8243977517358849, -62.080490729309886, 105.65368871366414, 42.50175339117587, 7.970888566897894e-05
0.15151515151515152, 0.49533140659332275, 0.5153209567070007, 0.5020325779914856, 20.716670463724874, 0.17892897199454805, 0.6476997014098574, -0.7405872803218778, -64.09195439, 104.26992231, 41.96396334, 7.702301893379127e-05
0.15625, 0.49514272809028625, 0.5156994163990021, 0.5021669566631317, 21.716128118917965, 0.61199584876689, 0.3685345590238297, -0.6997452106997268, -64.8541267282586, 104.36557628812668, 41.76749177142432, 7.515735121140084e-05
0.16129032258064516, 0.4948830008506775, 0.5161973237991333, 0.5023325681686401, 22.902177394569126, 0.7580832969255022, 0.6507316499775971, 0.04310492593654215, -65.47884010306582, 104.99673190181544, 41.80909676459803, 7.27455453521234e-05
0.16666666666666666, 0.49461203813552856, 0.5167699456214905, 0.5025856196880341, 24.639439885807878, 0.6051038847012544, 0.4354578113369135, -0.6665026506062194, -66.21692982849488, 102.56151141463506, 37.73116361991311, 7.018756881627309e-05
0.1724137931034483, 0.4943484961986541, 0.5172228217124938, 0.5028010010719298, 26.807064500876116, 0.5696568432245463, 0.6036638345162743, -0.5577464082040806, -65.2763513737896, 100.69028393418068, 35.28185715864167, 6.804448356160599e-05
0.17857142857142858, 0.4939523339271545, 0.5178093314170837, 0.5030238032341003, 30.10206607388392, 0.665806798801643, 0.5323736081155803, -0.5227615594623488, -64.17054603442737, 102.04106046060606, 32.50630437170176, 6.5290090644448e-05
0.18518518518518517, 0.49362432956695557, 0.5182902216911317, 0.5031462907791138, 32.661776398048424, 0.5933179320720309, 0.45148010077924194, -0.6664379566637351, -62.21118738138351, 109.9332636003586, 36.799861068458554, 6.319691240184579e-05
0.1923076923076923, 0.49327743053436274, 0.5187715888023375, 0.5032022297382355, 35.81266143020735, -0.38912197292406686, -0.8435736596303086, 0.3700913008510331, -61.52791111737633, 127.49318724365783, 54.73429863979544, 6.061036286097997e-05
0.2, 0.49309661984443665, 0.5192950665950776, 0.5031268000602722, 38.287179746268805, 0.6751102964217793, -0.31056627021639716, 0.6691596815926473, -61.6497350032396, 131.9633818308862, 61.16573176165378, 5.8496069772480765e-05
0.2040816326530612, 0.4930640757083894, 0.51983442902565, 0.5031473636627197, 39.240331600409135, -0.925621718251274, -0.09129555946784126, 0.3672731347689523, -62.61588062438515, 133.7208474636104, 64.003877788074, 5.722452312698995e-05
0.20833333333333334, 0.49288839101791376, 0.520205020904541, 0.5033327341079712, 40.68500575323429, -0.9271257871955257, 0.08139852803955537, -0.36580330008089107, -62.94269696204814, 134.20123283819945, 64.67140334415139, 5.62552800795147e-05
0.2127659574468085, 0.4925146996974946, 0.5206318497657776, 0.5037578940391542, 41.63315069606449, 0.7679576230464583, 0.19820929459780864, 0.6090600666107349, -63.338404419128274, 134.975844089055, 64.09916333577121, 5.491854118362742e-05
0.2173913043478261, 0.49233180284500117, 0.5209479928016661, 0.5039044916629791, 42.74329454619596, 0.4583086855044449, -0.38783118615793505, 0.79971252324477, -63.96693054443482, 135.67261926592067, 64.40019197066307, 5.399705628716648e-05
0.2222222222222222, 0.49216474592685705, 0.521438717842102, 0.5040113031864166, 43.59778500951624, 0.5524976173385094, -0.40276033112693826, 0.729746872898945, -64.6960021851758, 136.82283674417798, 66.13129758306535, 5.264858204708674e-05
0.22727272727272727, 0.4919454455375672, 0.5219452977180481, 0.504244327545166, 45.12966141222646, 0.772182675631278, -0.04653942074172625, 0.633693930673117, -65.08231986763069, 137.04216820798624, 66.5820566791077, 5.1389445302890975e-05
0.23255813953488372, 0.4917549192905426, 0.5223307013511658, 0.5044353604316711, 46.20777010716451, 0.004585996944738182, -0.9785928461557553, 0.2057547328369409, -65.15083569991708, 137.73535843860563, 67.2658862939234, 5.050920886844093e-05
0.23809523809523808, 0.4914676249027252, 0.5228736996650696, 0.5047032833099365, 47.491367416251144, 0.7818280966224609, -0.17381119514728025, 0.5987775010579254, -64.68593539603476, 138.86737406921156, 68.14723680396092, 4.9268121375646435e-05
0.24390243902439027, 0.49121013283729553, 0.5234262943267823, 0.5049418210983276, 49.358560438551315, 0.45262052876130254, 0.04243042776570074, 0.8906931658789454, -65.03041735295177, 139.5412663715568, 69.0984606022076, 4.8079409691811406e-05
0.25, 0.4908882826566696, 0.5240425765514374, 0.5052462518215179, 51.09333230183431, 0.6679122481686087, -0.12028382269739026, 0.734455601615004, -65.09171190441478, 139.09028031236542, 69.75371448970898, 4.677580114480236e-05
0.25641025641025644, 0.49063178896904, 0.5245258212089539, 0.5054899454116821, 52.61930634336412, 0.6147441237109867, 0.7480259961984862, -0.2500935252542, -65.66831816158422, 138.3632079519573, 69.05394790185022, 4.574936928395375e-05
0.2631578947368421, 0.49037823081016546, 0.5250713229179382, 0.505727767944336, 55.691508519477516, 0.5554708660227984, -0.29318302216901293, 0.7781361272372119, -67.08092769712651, 137.95589945818082, 67.80654694773102, 4.463336000131274e-05
