Metadata recorded on file /project/projectdirs/agora/paper_CGM/ThinTimeSteps/GIZMO/new/snapshot_105.hdf5 with agora_analysis version 1.0 on date 2023-02-02 14:23:14.170374
a, center_x, center_y, center_z, Rvir, L_x, L_y, L_z, bulk_velocity_x, bulk_velocity_y, bulk_velocity_z, unitary_conversion
0.1111111111111111, 0.49785331998264976, 0.5112869405400603, 0.5002082860215481, 11.014306139565209, 0.0909859756353165, 0.773450598365731, -0.6272923753126464, -63.91435562328302, 93.52504305979437, 41.141575471056335, 0.00010530105320701705
0.11363636363636363, 0.4976917638664136, 0.5115067161029797, 0.5003007014585811, 12.749725736481222, -0.2681670926935566, 0.6199130850416953, -0.7374240146553226, -64.27976379528968, 94.12159946212257, 41.68852522234715, 0.00010308370051104053
0.11627906976744186, 0.49749773702159655, 0.5117738875363884, 0.5003662288537015, 13.375169083197274, -0.545266097923549, 0.4835902230639195, -0.6847082434235878, -64.24931727551186, 95.69603907201267, 41.98831389019908, 0.00010055001753822743
0.11904761904761904, 0.4973104321872579, 0.512031716514557, 0.5004071468545297, 12.299711008732691, -0.41125460236873, -0.07741619778491904, 0.9082270555048798, -62.81807405255637, 98.73408309720219, 41.93964327535583, 9.808030857542412e-05
0.12195121951219513, 0.49714435132789125, 0.512299115812728, 0.5004921729628532, 12.873862537488126, -0.6645143502977463, -0.6678994964376449, 0.3351580834572016, -62.0864627423244, 101.56349830312972, 41.547735027643085, 9.567421724265149e-05
0.125, 0.49698346252988645, 0.5125567006500799, 0.5006210142096923, 14.988526827352526, -0.778888371866497, -0.3772157508961291, -0.5010400996397664, -61.65480322248953, 103.1176680330244, 41.44303958283178, 9.360000033639229e-05
0.1282051282051282, 0.4967289538668213, 0.5129244092716808, 0.5008519714220027, 15.736502161340766, -0.37528197206512726, -0.8510033147764252, 0.3673646685276712, -60.16596725753588, 102.54252563170535, 40.787069319233076, 9.103641516706845e-05
0.13157894736842105, 0.4965403143960195, 0.5132006464674053, 0.5010077495389176, 14.570680146473824, -0.8570659259685648, -0.2678961201208381, -0.4400791603426002, -59.74839418799044, 102.89461492251532, 40.28330858667514, 8.879781440770857e-05
0.13513513513513511, 0.4963660141291673, 0.5135242307054559, 0.5011704775310724, 15.311108386058104, 0.76355027481172, 0.3326289186698365, 0.5534880127875238, -57.41116189330541, 115.46265364642153, 60.2650785861057, 8.662175186462466e-05
0.14285714285714285, 0.4960108380694748, 0.5143849247395772, 0.5015964055993563, 18.74675692870779, 0.04485298919097508, -0.5076903850516814, 0.8603712467805452, -55.58833746772589, 103.29551654429294, 39.58263073319201, 8.18983624326495e-05
0.14705882352941177, 0.4958669251962369, 0.5148039029326212, 0.5017795112116531, 19.518811625732845, -0.6096586011299018, -0.23716841213786108, -0.7563514621869496, -57.567272887309095, 102.66300083951057, 39.29079388999135, 7.97328613571662e-05
0.15151515151515152, 0.49565737099549717, 0.5153097952563018, 0.5019510119971438, 20.716670463724874, -0.8185457850417364, -0.05901499508689651, -0.5714018097147585, -58.962402394303226, 101.14855955843785, 39.05864118597212, 7.713607657746053e-05
0.15625, 0.4954200498459062, 0.51576794991235, 0.5020727243321443, 21.716128118917965, -0.22925088502042476, 0.14892689584217172, -0.9619068621296798, -60.459288470901015, 100.67433590807595, 38.91884102519479, 7.462210639945671e-05
0.16129032258064516, 0.49523588629007165, 0.5160956682682251, 0.5021854522851014, 22.902177394569126, -0.5873017895550338, -0.5763904895131291, 0.5681994470115844, -60.80941629656221, 99.41543296876804, 35.9525700453216, 7.278835388024548e-05
