Metadata recorded on file /project/projectdirs/agora/paper_CGM/ThinTimeSteps/GEAR/Cal4/snapshot_0196.hdf5 with agora_analysis version 1.0 on date 2022-04-08 17:29:52.338331
a, center_x, center_y, center_z, Rvir, L_x, L_y, L_z, bulk_velocity_x, bulk_velocity_y, bulk_velocity_z, unitary_conversion
0.1111111111111111, 0.49785331998264976, 0.5112869405400603, 0.5002082860215481, 11.808633628251386, 0.06378570759537563, 0.7804488573247346, -0.6219573655863182, -63.58126477553752, 93.36305244128451, 41.20928075015203, 0.00010530105320701705
0.11363636363636363, 0.4976917638664136, 0.5115067161029797, 0.5003007014585811, 12.281781804606425, -0.22625861630480362, 0.6710832001532059, -0.7060130147667023, -63.70368516822303, 94.05807537719032, 41.628932219114674, 0.00010308370051104053
0.11627906976744186, 0.49749773702159655, 0.5117738875363884, 0.5003662288537015, 12.79981632532724, -0.545266097923549, 0.4835902230639195, -0.6847082434235878, -63.339902978939726, 96.10447121539376, 41.851174811066066, 0.00010055001753822743
0.11904761904761904, 0.4973104321872579, 0.512031716514557, 0.5004071468545297, 13.371765845261569, -0.41125460236873, -0.07741619778491904, 0.9082270555048798, -62.02594576551477, 99.04515564106666, 41.53365539725354, 9.808030857542412e-05
0.12195121951219513, 0.49714435132789125, 0.512299115812728, 0.5004921729628532, 13.994084529294371, -0.6645143502977463, -0.6678994964376449, 0.3351580834572016, -61.76489957612214, 101.5278018070882, 41.436710088563466, 9.567421724265149e-05
0.125, 0.49698346252988645, 0.5125567006500799, 0.5006210142096923, 14.293753318731953, -0.8167192160492998, -0.409992853560922, -0.4060487435823312, -61.44154599454369, 102.8287949904983, 41.29803073591606, 9.360000033639229e-05
0.1282051282051282, 0.4967289538668213, 0.5129244092716808, 0.5008519714220027, 14.983140035127366, -0.37099601400342586, -0.8509532134243388, 0.37180718948987723, -60.11671829530764, 101.94701321101412, 40.27835394669159, 9.103641516706845e-05
0.13157894736842105, 0.4965403143960195, 0.5132006464674053, 0.5010077495389176, 15.74804719477502, -0.8582707781423579, -0.285987307582324, -0.42612501837926026, -59.61085551876162, 102.74224746356404, 40.21331372080075, 8.879781440770857e-05
0.13513513513513511, 0.4963660141291673, 0.5135242307054559, 0.5011704775310724, 14.516621481757193, 0.8706193519707248, 0.43260074089589967, -0.2342616975743023, -57.44355608090082, 103.03769948132525, 42.97669008916798, 8.662175186462466e-05
0.1388888888888889, 0.49620504395089043, 0.5138956014393026, 0.5013549503319409, 17.003114949515993, -0.6267202113283111, 0.694883942063764, -0.35264441548750003, -56.07131637547048, 102.12383441540275, 41.253006753839195, 8.449483673115822e-05
0.14285714285714285, 0.4960108380694748, 0.5143849247395772, 0.5015964055993563, 17.79788382295787, -0.04892314955124526, -0.4303406000605738, 0.9013398323482058, -55.77219235502393, 103.36930844292036, 39.899708707735186, 8.18983624326495e-05
0.14705882352941177, 0.4958669251962369, 0.5148039029326212, 0.5017795112116531, 18.576161530519858, -0.6096586011299019, -0.23716841213786113, -0.7563514621869497, -57.85822349294447, 102.64680500916178, 39.495348011709396, 7.97328613571662e-05
0.15151515151515152, 0.49565737099549717, 0.5153097952563018, 0.5019510119971438, 19.61923343672303, -0.8085486456879117, 0.11443708650988026, -0.5771942833980375, -59.293430250566324, 100.92586706651726, 38.78237036625508, 7.713607657746053e-05
0.15625, 0.4954200498459062, 0.51576794991235, 0.5020727243321443, 20.6071673395883, -0.22925088502042476, 0.14892689584217172, -0.9619068621296798, -60.76909887202528, 100.33241567733631, 38.29838786855053, 7.462210639945671e-05
0.16129032258064516, 0.49523588629007165, 0.5160956682682251, 0.5021854522851014, 21.724816691301758, -0.5873017895550338, -0.5763904895131291, 0.5681994470115844, -61.18887823724026, 98.47825106467091, 35.18909489056846, 7.278835388024548e-05
0.16666666666666666, 0.494909404914333, 0.516593438840747, 0.5024224479136039, 23.73217828767566, -0.7557119277326871, -0.4579444148356598, -0.46817346700060986, -59.55304077463741, 97.01799492472884, 32.30891786896709, 7.019859649759193e-05
0.1724137931034483, 0.4946090791580574, 0.5169797998207205, 0.5026294142216897, 25.710822501991743, -0.20278449315626304, -0.6562469832784321, 0.7267863140382563, -57.51001745289484, 99.25434513004184, 30.934941492741196, 6.812227098894282e-05
0.17857142857142858, 0.4942865528635443, 0.5174926908478046, 0.5026560743988401, 29.009067228855425, 0.5514958307377377, -0.8307611559752704, -0.07542049059456878, -56.4185806501181, 122.16174892040792, 49.94165447371337, 6.535947733596018e-05
0.18518518518518517, 0.49409083330906695, 0.5178541494645054, 0.5026204135635918, 31.609620884101165, 0.6388127449327109, -0.7108712925959434, -0.2942452757046541, -57.096281477870534, 129.48078531437315, 57.84527869661659, 6.32295721109027e-05
0.1923076923076923, 0.49389579734887573, 0.5186118649022712, 0.5027226922896072, 34.175836018654074, -0.011011251600860594, -0.7785991941845263, -0.6274249334808022, -58.76284664450364, 132.89446660645396, 63.56514264578937, 6.066262262588312e-05
0.2, 0.4935946415138245, 0.5193014162240991, 0.5030653195113369, 36.58591717371447, 0.7477883980850389, -0.6597845144826716, 0.0741411231252715, -58.014815285213984, 135.43455008522167, 67.25020707248224, 5.850000028737827e-05
0.2040816326530612, 0.4934072390231592, 0.5197059412808124, 0.5032944049773882, 37.53860752364313, 0.8119818982336751, -0.5617035884445031, 0.15866466421168265, -58.66376484763165, 136.36964187691515, 67.97389926387741, 5.7246306062949074e-05
0.20833333333333334, 0.49325759697876287, 0.5200292488259378, 0.5034761759532219, 38.59739669781935, 0.8337865022647936, -0.44627960313285664, 0.32501474500185584, -59.24208431989688, 136.79725697678373, 68.76440310016223, 5.63041387519601e-05
