a, center_x, center_y, center_z, L_x, L_y, L_z, bulk_velocity_x, bulk_velocity_y, bulk_velocity_z, Rvir, Mvir, Lmag, sfr, Mstar, Mgas, compaction_stage
0.25, -0.219027, 0.32824, 8.95205, 0.0230245, 0.458993, 0.888142, 0.391931, -4.13904, 0.0230245, 38.0, 99645800000.0, 179.187, 4.00665, 2131500000.0, 7665510000.0, pre
0.26, 0.190353, -0.0143709, -5.59652, 0.0815377, 0.509303, 0.856716, -5.16966, 4.65803, 0.0815377, 39.75, 100738000000.0, 178.07, 3.07198, 2583920000.0, 7792560000.0, pre
0.27, -0.152622, 0.195323, 2.13046, 0.241674, 0.35499, 0.903092, 5.56989, 4.16895, 0.241674, 42.0, 106793000000.0, 263.649, 4.36943, 2899760000.0, 8150040000.0, pre
0.28, -0.404845, 0.310277, 20.5136, 0.278531, 0.555211, 0.783685, -25.5459, 3.30078, 0.278531, 45.5, 121277000000.0, 193.095, 6.00052, 3616640000.0, 8578740000.0, pre
0.29, -0.0515711, 0.0347416, -4.28664, -0.00217651, 0.466692, 0.884417, 2.31804, -4.03239, -0.00217651, 51.75, 160850000000.0, 211.121, 2.63612, 3952330000.0, 9952800000.0, pre
0.3, -0.324897, 0.423561, 3.17828, 0.161222, 0.401679, 0.901477, 12.5149, -8.37979, 0.161222, 55.25, 178440000000.0, 197.477, 4.85777, 4606440000.0, 9768660000.0, pre
0.31, -0.119608, 0.183405, 9.56337, 0.409648, 0.37676, 0.830807, 11.5838, -7.22867, 0.409648, 58.25, 189597000000.0, 57.6016, 8.6497, 5413140000.0, 8840660000.0, during
0.32, 0.0180109, 0.00807038, 7.51827, 0.138295, 0.855828, 0.498431, -4.71736, -5.5723, 0.138295, 61.5, 203482000000.0, 9.10605, 5.67765, 6321690000.0, 8033620000.0, during
0.33, -0.0181667, -0.10679, -15.2213, -0.886564, 0.0507762, -0.459811, -17.2439, 16.9575, -0.886564, 65.0, 218345000000.0, 237.86, 2.26279, 6883210000.0, 8478060000.0, during
0.34, 0.0124396, 0.514034, -11.44, -0.918341, 0.17935, -0.352822, 17.7715, 23.963, -0.918341, 70.75, 256441000000.0, 403.15, 1.67994, 7194100000.0, 11767900000.0, during
0.35, -1.11701, 0.855912, -16.7883, -0.905721, 0.228277, -0.357154, 33.3436, 56.2287, -0.905721, 74.5, 276349000000.0, 550.809, 1.55376, 7464450000.0, 13835400000.0, post
0.36, 0.0383144, -1.42441, 38.8466, -0.509563, -0.817117, -0.269565, 14.1351, -10.5054, -0.509563, 77.5, 288538000000.0, 186.043, 7.1596, 8546470000.0, 14019900000.0, post
0.37, -0.0623176, -0.0348447, 7.94922, 0.159613, -0.657261, 0.736568, 3.8528, -4.15089, 0.159613, 80.0, 295114000000.0, 26.9908, 7.12053, 9400400000.0, 12690000000.0, post
0.38, -0.0573698, -0.0350588, 3.17223, -0.832274, -0.541041, -0.120811, -16.3935, 10.1826, -0.832274, 82.5, 300477000000.0, 218.84, 3.66479, 9989430000.0, 11740700000.0, post
0.39, -0.178559, 0.0679308, -10.4449, -0.701258, -0.614887, 0.360765, 19.8896, 11.3332, -0.701258, 85.25, 306975000000.0, 156.251, 3.99843, 10497700000.0, 11474700000.0, post
0.4, 0.075403, 0.0958043, -5.5732, -0.82282, -0.113204, -0.556912, -30.3728, 10.8645, -0.82282, 88.0, 315144000000.0, 278.668, 5.17941, 11042200000.0, 12154800000.0, post
0.41, 0.0796813, -0.241838, 8.94126, -0.7509, 0.158872, -0.641022, -35.5804, -1.06377, -0.7509, 89.75, 312821000000.0, 325.723, 4.768, 11693800000.0, 11926100000.0, post
0.42, -0.00793506, -0.230004, -13.182, -0.781679, -0.319783, -0.535459, -9.20672, 40.3831, -0.781679, 91.5, 310413000000.0, 208.595, 5.11229, 12240900000.0, 11238900000.0, post
0.43, 0.154468, 0.0641509, 5.72281, -0.824182, -0.236566, -0.514549, 16.8585, -23.3292, -0.824182, 93.5, 309530000000.0, 245.412, 2.80698, 12785400000.0, 10482500000.0, post
0.44, -0.162349, -0.320905, 1.66877, -0.824769, -0.144208, -0.546773, -34.7365, 3.25475, -0.824769, 95.5, 309360000000.0, 271.717, 2.74947, 13141600000.0, 9771260000.0, post
0.45, -0.0403947, 0.0816795, 6.58843, -0.773877, -0.127185, -0.620434, -7.87021, -4.82222, -0.773877, 97.5, 310408000000.0, 243.999, 3.44138, 13514800000.0, 9177930000.0, post
0.46, 0.198252, -0.127207, 15.1549, -0.745113, -0.393594, -0.538415, -14.1161, -12.9487, -0.745113, 99.25, 309911000000.0, 237.582, 1.6561, 13715000000.0, 8375610000.0, post
0.47, 0.282938, -0.162152, 7.98088, -0.711836, -0.497435, -0.495831, -8.68674, -6.02873, -0.711836, 101.25, 310511000000.0, 221.767, 1.29897, 13899100000.0, 7762400000.0, post
0.48, 0.449256, 0.45037, -10.9494, -0.845804, -0.518857, -0.124108, 12.5795, -23.1837, -0.845804, 103.25, 312385000000.0, 336.788, 0.670631, 13944100000.0, 7510480000.0, post
0.49, -0.102679, 0.896438, -7.39409, -0.807627, -0.56624, 0.164652, 0.409523, -0.223319, -0.807627, 105.75, 316136000000.0, 385.996, 0.597019, 13981700000.0, 7475560000.0, post
0.5, 0.00531757, 0.267318, -13.0729, -0.733616, -0.59434, 0.329495, 19.978, 1.76676, -0.733616, 108.0, 321255000000.0, 344.148, 0.507394, 14019800000.0, 7508170000.0, post
