a, center_x, center_y, center_z, L_x, L_y, L_z, bulk_velocity_x, bulk_velocity_y, bulk_velocity_z, Rvir, Mvir, Lmag, sfr, Mstar, Mgas, compaction_stage
0.28, -0.0566977, -0.0671697, 4.51448, -0.19185, 0.12659, 0.973226, -9.50065, 3.7604, -0.19185, 50.0, 160141000000.0, 434.117, 1.95884, 2960530000.0, 13125800000.0, pre
0.29, -1.16148, -0.209751, 3.53258, -0.209688, 0.13464, 0.968454, -46.0921, 0.0480779, -0.209688, 53.75, 180036000000.0, 493.118, 1.85927, 3332770000.0, 14418000000.0, pre
0.3, -0.30729, 0.842341, 19.9552, -0.348809, 0.362387, 0.864296, 3.19656, -24.1098, -0.348809, 61.0, 233309000000.0, 569.931, 0.912763, 3585260000.0, 19133400000.0, pre
0.31, 0.354995, -1.23942, -29.1071, -0.311849, 0.644121, 0.698469, -26.0634, -4.9188, -0.311849, 67.0, 281432000000.0, 650.1, 2.42345, 4028890000.0, 24336600000.0, during
0.32, 0.163529, -0.256919, 19.7913, -0.0304346, 0.855029, 0.517687, 15.0766, -32.2077, -0.0304346, 71.75, 314091000000.0, 343.253, 15.9354, 5845870000.0, 25695800000.0, during
0.33, 0.658135, -0.410191, 3.80897, -0.720337, 0.659855, 0.213789, -15.5309, -41.8264, -0.720337, 75.5, 332500000000.0, 566.767, 7.21923, 7122250000.0, 24892000000.0, during
0.34, -0.612995, -0.538054, 22.2237, -0.813434, 0.528729, 0.242427, 5.79291, 10.1258, -0.813434, 79.0, 344932000000.0, 588.776, 12.0123, 8590260000.0, 24179800000.0, during
0.35, 0.245971, 0.278496, -6.67153, -0.866143, 0.47353, 0.159891, 10.4998, 5.0533, -0.866143, 82.0, 352262000000.0, 632.475, 19.2935, 11136800000.0, 22237500000.0, during
0.36, -0.474182, -0.709832, -8.2231, -0.7997, 0.595808, 0.074114, -15.2648, 34.1967, -0.7997, 84.0, 349277000000.0, 878.408, 6.65122, 11955700000.0, 20105700000.0, during
0.37, -1.04995, -0.849677, -18.1091, -0.745181, 0.661614, 0.0834999, -25.2359, 23.7304, -0.745181, 85.75, 344234000000.0, 1019.12, 7.92501, 12917800000.0, 18693000000.0, during
0.38, -1.14545, -0.590788, -6.3486, -0.653951, 0.749769, 0.100967, -8.53574, 32.0131, -0.653951, 87.5, 340206000000.0, 959.393, 6.96972, 13623100000.0, 17742700000.0, post
0.39, -0.146248, -0.646729, -20.5791, -0.738117, 0.65448, 0.163826, -9.43309, 7.45401, -0.738117, 89.5, 337655000000.0, 864.626, 5.9148, 14469400000.0, 16768800000.0, post
0.4, 0.0451923, 0.317229, -8.56414, -0.662364, 0.745061, 0.0784708, -8.68695, 4.89098, -0.662364, 91.75, 334558000000.0, 1036.07, 5.13111, 15077500000.0, 15911100000.0, post
0.41, -0.388475, 0.816348, 2.02243, -0.691536, 0.709405, 0.136097, -0.242364, 8.77807, -0.691536, 93.5, 331554000000.0, 1055.98, 3.43763, 15632000000.0, 15250700000.0, post
0.42, -0.214641, 0.405156, -1.26793, -0.730698, 0.677636, 0.0830071, -5.97666, -1.02182, -0.730698, 96.25, 332641000000.0, 1147.08, 5.93852, 16410700000.0, 14685900000.0, post
0.43, 0.0595992, 0.874225, 12.8967, -0.756848, 0.652926, 0.0294757, 11.8597, 1.44978, -0.756848, 98.5, 334938000000.0, 1113.36, 4.87771, 16974800000.0, 14228800000.0, post
0.44, -0.562525, -0.332304, -6.59265, -0.723338, 0.689898, 0.0286703, -6.37017, 10.7969, -0.723338, 101.0, 335839000000.0, 1141.82, 3.92396, 17587400000.0, 14060500000.0, post
0.45, 0.0526489, -0.199983, 3.30868, -0.683767, 0.729283, 0.0246593, -6.49759, -0.61287, -0.683767, 103.0, 335545000000.0, 1268.28, 3.89772, 18150600000.0, 13501100000.0, post
0.46, -0.667137, -0.534778, -14.0613, -0.702895, 0.709855, 0.0452181, -19.7035, 19.5423, -0.702895, 105.0, 336595000000.0, 1318.48, 2.95908, 18421500000.0, 13079000000.0, post
0.47, -0.43488, -0.0604374, -8.70348, -0.693658, 0.72017, 0.0139028, -2.91957, -1.54374, -0.693658, 107.25, 338880000000.0, 1305.81, 2.66537, 18929600000.0, 12703600000.0, post
0.48, 0.679058, -0.743184, -23.4139, -0.692498, 0.721191, 0.0181855, -23.0905, -17.9247, -0.692498, 110.0, 341488000000.0, 1357.05, 2.7836, 19272200000.0, 12431800000.0, post
0.49, 0.254674, -0.696814, -23.4092, -0.667171, 0.743429, 0.046861, -21.7431, -1.98703, -0.667171, 112.0, 343618000000.0, 1450.05, 1.81163, 19360600000.0, 12089900000.0, post
0.5, 7116.5457385, 7115.23754744, 7177.40387676, -0.680465, 0.732577, 0.0172687, 3.68405, -10.1616, -0.680465, 114.5, 345498000000.0, 1420.76, 1.66421, 19752500000.0, 11945500000.0, post
