# wavelength[A] tau flux flux_error
4.930000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930010e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930020e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930030e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930040e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930050e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930060e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930070e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930080e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930090e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930100e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930110e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930120e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930130e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930140e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930150e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930160e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930170e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930180e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930190e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930210e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930220e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930230e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930240e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930250e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930260e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930270e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930280e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930290e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930300e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930310e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930320e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930330e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930340e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930350e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930360e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930370e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930380e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930390e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930410e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930420e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930430e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930440e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930450e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930460e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930470e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930480e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930490e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930500e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930510e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930520e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930530e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930540e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930550e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930560e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930570e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930580e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930590e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930610e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930620e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930630e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930640e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930650e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930660e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930670e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930680e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930690e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930700e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930710e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930720e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930730e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930740e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930750e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930760e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930770e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930780e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930790e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930810e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930820e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930830e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930840e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930850e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930860e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930870e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930880e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930890e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930900e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930910e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930920e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930930e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930940e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930950e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930960e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930970e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930980e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.930990e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931010e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931020e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931030e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931040e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931050e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931060e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931070e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931080e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931090e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931100e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931110e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931120e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931130e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931140e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931150e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931160e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931170e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931180e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931190e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931210e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931220e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931230e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931240e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931250e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931260e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931270e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931280e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931290e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931300e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931310e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931320e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931330e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931340e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931350e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931360e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931370e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931380e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931390e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931410e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931420e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931430e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931440e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931450e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931460e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931470e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931480e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931490e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931500e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931510e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931520e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931530e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931540e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931550e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931560e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931570e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931580e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931590e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931610e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931620e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931630e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931640e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931650e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931660e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931670e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931680e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931690e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931700e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931710e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931720e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931730e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931740e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931750e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931760e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931770e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931780e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931790e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931810e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931820e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931830e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931840e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931850e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931860e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931870e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931880e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931890e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931900e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931910e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931920e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931930e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931940e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931950e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931960e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931970e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931980e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.931990e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932010e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932020e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932030e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932040e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932050e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932060e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932070e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932080e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932090e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932100e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932110e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932120e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932130e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932140e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932150e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932160e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932170e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932180e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932190e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932210e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932220e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932230e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932240e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932250e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932260e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932270e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932280e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932290e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932300e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932310e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932320e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932330e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932340e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932350e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932360e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932370e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932380e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932390e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932410e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932420e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932430e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932440e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932450e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932460e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932470e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932480e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932490e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932500e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932510e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932520e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932530e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932540e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932550e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932560e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932570e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932580e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932590e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932610e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932620e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932630e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932640e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932650e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932660e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932670e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932680e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932690e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932700e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932710e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932720e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932730e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932740e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932750e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932760e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932770e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932780e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932790e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932810e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932820e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932830e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932840e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932850e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932860e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932870e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932880e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932890e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932900e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932910e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932920e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932930e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932940e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932950e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932960e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.932970e+03 0.000000e+00 1.000000e+00 1.000000e-01
