# wavelength[A] tau flux flux_error
3.067000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067010e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067020e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067030e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067040e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067050e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067060e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067070e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067080e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067090e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067100e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067110e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067120e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067130e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067140e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067150e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067160e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067170e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067180e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067190e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067210e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067220e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067230e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067240e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067250e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067260e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067270e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067280e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067290e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067300e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067310e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067320e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067330e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067340e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067350e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067360e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067370e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067380e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067390e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067410e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067420e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067430e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067440e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067450e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067460e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067470e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067480e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067490e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067500e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067510e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067520e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067530e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067540e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067550e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067560e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067570e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067580e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067590e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067610e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067620e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067630e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067640e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067650e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067660e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067670e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067680e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067690e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067700e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067710e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067720e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067730e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067740e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067750e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067760e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067770e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067780e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067790e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067810e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067820e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067830e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067840e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067850e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067860e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067870e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067880e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067890e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067900e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067910e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067920e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067930e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067940e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067950e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067960e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067970e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067980e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.067990e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.068000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.068010e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.068020e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.068030e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.068040e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.068050e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.068060e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.068070e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.068080e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.068090e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.068100e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.068110e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.068120e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.068130e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.068140e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.068150e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.068160e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.068170e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.068180e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.068190e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.068200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.068210e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.068220e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.068230e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.068240e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.068250e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.068260e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.068270e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.068280e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.068290e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.068300e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.068310e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.068320e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.068330e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.068340e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.068350e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.068360e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.068370e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.068380e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.068390e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.068400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.068410e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.068420e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.068430e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.068440e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.068450e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.068460e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.068470e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.068480e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.068490e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.068500e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.068510e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.068520e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.068530e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.068540e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.068550e+03 0.000000e+00 1.000000e+00 1.000000e-01
