# wavelength[A] tau flux flux_error
3.799000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799010e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799020e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799030e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799040e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799050e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799060e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799070e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799080e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799090e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799100e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799110e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799120e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799130e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799140e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799150e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799160e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799170e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799180e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799190e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799210e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799220e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799230e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799240e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799250e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799260e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799270e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799280e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799290e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799300e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799310e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799320e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799330e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799340e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799350e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799360e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799370e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799380e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799390e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799410e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799420e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799430e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799440e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799450e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799460e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799470e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799480e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799490e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799500e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799510e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799520e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799530e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799540e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799550e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799560e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799570e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799580e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799590e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799610e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799620e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799630e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799640e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799650e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799660e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799670e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799680e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799690e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799700e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799710e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799720e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799730e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799740e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799750e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799760e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799770e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799780e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799790e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799810e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799820e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799830e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799840e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799850e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799860e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799870e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799880e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799890e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799900e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799910e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799920e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799930e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799940e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799950e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799960e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799970e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799980e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.799990e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.800000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.800010e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.800020e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.800030e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.800040e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.800050e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.800060e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.800070e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.800080e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.800090e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.800100e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.800110e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.800120e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.800130e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.800140e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.800150e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.800160e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.800170e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.800180e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.800190e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.800200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.800210e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.800220e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.800230e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.800240e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.800250e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.800260e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.800270e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.800280e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.800290e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.800300e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.800310e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.800320e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.800330e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.800340e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.800350e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.800360e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.800370e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.800380e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.800390e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.800400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.800410e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.800420e+03 0.000000e+00 1.000000e+00 1.000000e-01
