# wavelength[A] tau flux flux_error
3.432000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.432010e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.432020e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.432030e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.432040e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.432050e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.432060e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.432070e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.432080e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.432090e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.432100e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.432110e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.432120e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.432130e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.432140e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.432150e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.432160e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.432170e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.432180e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.432190e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.432200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.432210e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.432220e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.432230e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.432240e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.432250e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.432260e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.432270e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.432280e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.432290e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.432300e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.432310e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.432320e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.432330e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.432340e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.432350e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.432360e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.432370e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.432380e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.432390e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.432400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.432410e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.432420e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.432430e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.432440e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.432450e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.432460e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.432470e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.432480e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.432490e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.432500e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.432510e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.432520e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.432530e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.432540e+03 0.000000e+00 1.000000e+00 1.000000e-01
