# wavelength[A] tau flux flux_error
4.640000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640010e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640020e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640030e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640040e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640050e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640060e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640070e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640080e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640090e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640100e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640110e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640120e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640130e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640140e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640150e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640160e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640170e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640180e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640190e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640210e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640220e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640230e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640240e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640250e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640260e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640270e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640280e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640290e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640300e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640310e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640320e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640330e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640340e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640350e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640360e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640370e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640380e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640390e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640410e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640420e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640430e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640440e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640450e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640460e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640470e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640480e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640490e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640500e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640510e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640520e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640530e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640540e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640550e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640560e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640570e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640580e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640590e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640610e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640620e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640630e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640640e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640650e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640660e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640670e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640680e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640690e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640700e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640710e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640720e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640730e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640740e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640750e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640760e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640770e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640780e+03 0.000000e+00 1.000000e+00 1.000000e-01
