# wavelength[A] tau flux flux_error
3.965000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.965010e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.965020e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.965030e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.965040e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.965050e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.965060e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.965070e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.965080e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.965090e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.965100e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.965110e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.965120e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.965130e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.965140e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.965150e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.965160e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.965170e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.965180e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.965190e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.965200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.965210e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.965220e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.965230e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.965240e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.965250e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.965260e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.965270e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.965280e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.965290e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.965300e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.965310e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.965320e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.965330e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.965340e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.965350e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.965360e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.965370e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.965380e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.965390e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.965400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.965410e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.965420e+03 0.000000e+00 1.000000e+00 1.000000e-01
