# wavelength[A] tau flux flux_error
1.620000e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620010e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620020e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620030e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620040e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620050e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620060e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620070e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620080e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620090e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620100e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620110e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620120e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620130e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620140e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620150e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620160e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620170e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620180e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620190e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620200e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620210e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620220e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620230e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620240e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620250e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620260e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620270e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620280e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620290e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620300e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620310e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620320e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620330e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620340e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620350e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620360e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620370e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620380e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620390e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620400e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620410e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620420e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620430e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620440e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620450e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620460e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620470e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620480e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620490e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620500e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620510e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620520e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620530e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620540e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620550e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620560e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620570e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620580e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620590e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620600e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620610e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620620e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620630e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620640e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620650e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620660e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620670e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620680e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620690e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620700e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620710e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620720e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620730e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620740e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620750e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620760e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620770e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620780e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620790e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620800e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620810e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620820e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620830e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620840e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620850e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620860e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620870e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620880e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620890e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620900e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620910e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620920e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620930e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620940e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620950e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620960e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620970e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620980e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.620990e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.621000e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.621010e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.621020e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.621030e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.621040e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.621050e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.621060e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.621070e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.621080e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.621090e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.621100e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.621110e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.621120e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.621130e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.621140e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.621150e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.621160e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.621170e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.621180e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.621190e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.621200e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.621210e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.621220e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.621230e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.621240e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.621250e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.621260e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.621270e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.621280e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.621290e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.621300e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.621310e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.621320e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.621330e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.621340e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.621350e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.621360e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.621370e+03 0.000000e+00 1.000000e+00 1.000000e-01
