# wavelength[A] tau flux flux_error
2.767000e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.767010e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.767020e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.767030e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.767040e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.767050e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.767060e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.767070e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.767080e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.767090e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.767100e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.767110e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.767120e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.767130e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.767140e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.767150e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.767160e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.767170e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.767180e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.767190e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.767200e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.767210e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.767220e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.767230e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.767240e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.767250e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.767260e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.767270e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.767280e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.767290e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.767300e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.767310e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.767320e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.767330e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.767340e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.767350e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.767360e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.767370e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.767380e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.767390e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.767400e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.767410e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.767420e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.767430e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.767440e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.767450e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.767460e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.767470e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.767480e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.767490e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.767500e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.767510e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.767520e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.767530e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.767540e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.767550e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.767560e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.767570e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.767580e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.767590e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.767600e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.767610e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.767620e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.767630e+03 0.000000e+00 1.000000e+00 1.000000e-01
