# wavelength[A] tau flux flux_error
1.781000e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781010e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781020e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781030e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781040e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781050e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781060e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781070e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781080e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781090e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781100e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781110e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781120e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781130e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781140e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781150e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781160e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781170e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781180e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781190e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781200e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781210e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781220e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781230e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781240e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781250e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781260e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781270e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781280e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781290e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781300e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781310e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781320e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781330e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781340e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781350e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781360e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781370e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781380e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781390e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781400e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781410e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781420e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781430e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781440e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781450e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781460e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781470e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781480e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781490e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781500e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781510e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781520e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781530e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781540e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781550e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781560e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781570e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781580e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781590e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781600e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781610e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781620e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781630e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781640e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781650e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781660e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781670e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781680e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781690e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781700e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781710e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781720e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781730e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781740e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781750e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781760e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781770e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781780e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781790e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781800e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781810e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781820e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781830e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781840e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781850e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781860e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781870e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781880e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781890e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781900e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781910e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781920e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781930e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781940e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781950e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781960e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781970e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781980e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.781990e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.782000e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.782010e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.782020e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.782030e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.782040e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.782050e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.782060e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.782070e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.782080e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.782090e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.782100e+03 0.000000e+00 1.000000e+00 1.000000e-01
