# wavelength[A] tau flux flux_error
2.810000e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810010e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810020e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810030e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810040e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810050e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810060e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810070e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810080e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810090e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810100e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810110e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810120e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810130e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810140e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810150e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810160e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810170e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810180e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810190e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810200e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810210e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810220e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810230e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810240e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810250e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810260e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810270e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810280e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810290e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810300e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810310e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810320e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810330e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810340e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810350e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810360e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810370e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810380e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810390e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810400e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810410e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810420e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810430e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810440e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810450e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810460e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810470e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810480e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810490e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810500e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810510e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810520e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810530e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810540e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810550e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810560e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810570e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810580e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810590e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810600e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810610e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810620e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810630e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810640e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810650e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810660e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810670e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810680e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810690e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810700e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810710e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810720e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810730e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810740e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810750e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810760e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810770e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810780e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810790e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810800e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810810e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810820e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810830e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810840e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810850e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810860e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810870e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810880e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810890e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810900e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810910e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810920e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810930e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810940e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810950e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810960e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810970e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810980e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.810990e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.811000e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.811010e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.811020e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.811030e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.811040e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.811050e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.811060e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.811070e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.811080e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.811090e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.811100e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.811110e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.811120e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.811130e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.811140e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.811150e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.811160e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.811170e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.811180e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.811190e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.811200e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.811210e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.811220e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.811230e+03 0.000000e+00 1.000000e+00 1.000000e-01
