# wavelength[A] tau flux flux_error
2.723000e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.723010e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.723020e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.723030e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.723040e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.723050e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.723060e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.723070e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.723080e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.723090e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.723100e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.723110e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.723120e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.723130e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.723140e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.723150e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.723160e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.723170e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.723180e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.723190e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.723200e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.723210e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.723220e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.723230e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.723240e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.723250e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.723260e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.723270e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.723280e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.723290e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.723300e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.723310e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.723320e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.723330e+03 0.000000e+00 1.000000e+00 1.000000e-01
2.723340e+03 0.000000e+00 1.000000e+00 1.000000e-01
