# wavelength[A] tau flux flux_error
3.020000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020010e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020020e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020030e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020040e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020050e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020060e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020070e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020080e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020090e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020100e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020110e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020120e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020130e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020140e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020150e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020160e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020170e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020180e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020190e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020210e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020220e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020230e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020240e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020250e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020260e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020270e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020280e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020290e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020300e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020310e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020320e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020330e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020340e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020350e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020360e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020370e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020380e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020390e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020410e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020420e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020430e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020440e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020450e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020460e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020470e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020480e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020490e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020500e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020510e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020520e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020530e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020540e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020550e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020560e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020570e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020580e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020590e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020610e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020620e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020630e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020640e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020650e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020660e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020670e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020680e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020690e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020700e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020710e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020720e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020730e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020740e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020750e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020760e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020770e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020780e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020790e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020810e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020820e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020830e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020840e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020850e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020860e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020870e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020880e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020890e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.020900e+03 0.000000e+00 1.000000e+00 1.000000e-01
