# wavelength[A] tau flux flux_error
3.740000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.740010e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.740020e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.740030e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.740040e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.740050e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.740060e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.740070e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.740080e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.740090e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.740100e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.740110e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.740120e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.740130e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.740140e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.740150e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.740160e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.740170e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.740180e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.740190e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.740200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.740210e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.740220e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.740230e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.740240e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.740250e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.740260e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.740270e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.740280e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.740290e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.740300e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.740310e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.740320e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.740330e+03 0.000000e+00 1.000000e+00 1.000000e-01
