# wavelength[A] tau flux flux_error
3.886000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.886010e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.886020e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.886030e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.886040e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.886050e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.886060e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.886070e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.886080e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.886090e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.886100e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.886110e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.886120e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.886130e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.886140e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.886150e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.886160e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.886170e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.886180e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.886190e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.886200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.886210e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.886220e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.886230e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.886240e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.886250e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.886260e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.886270e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.886280e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.886290e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.886300e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.886310e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.886320e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.886330e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.886340e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.886350e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.886360e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.886370e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.886380e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.886390e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.886400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.886410e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.886420e+03 0.000000e+00 1.000000e+00 1.000000e-01
