# wavelength[A] tau flux flux_error
3.752000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752010e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752020e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752030e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752040e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752050e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752060e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752070e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752080e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752090e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752100e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752110e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752120e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752130e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752140e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752150e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752160e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752170e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752180e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752190e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752200e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752210e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752220e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752230e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752240e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752250e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752260e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752270e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752280e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752290e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752300e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752310e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752320e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752330e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752340e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752350e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752360e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752370e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752380e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752390e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752400e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752410e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752420e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752430e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752440e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752450e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752460e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752470e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752480e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752490e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752500e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752510e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752520e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752530e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752540e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752550e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752560e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752570e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752580e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752590e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752600e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752610e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752620e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752630e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752640e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752650e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752660e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752670e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752680e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752690e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752700e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752710e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752720e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752730e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752740e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752750e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752760e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752770e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752780e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752790e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752800e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752810e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752820e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752830e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752840e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752850e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752860e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752870e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752880e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752890e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752900e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752910e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752920e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752930e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752940e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752950e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752960e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752970e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752980e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.752990e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.753000e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.753010e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.753020e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.753030e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.753040e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.753050e+03 0.000000e+00 1.000000e+00 1.000000e-01
3.753060e+03 0.000000e+00 1.000000e+00 1.000000e-01
