# wavelength[A] tau flux flux_error
5.411000e+03 0.000000e+00 1.000000e+00 1.000000e-01
5.411010e+03 0.000000e+00 1.000000e+00 1.000000e-01
5.411020e+03 0.000000e+00 1.000000e+00 1.000000e-01
5.411030e+03 0.000000e+00 1.000000e+00 1.000000e-01
5.411040e+03 0.000000e+00 1.000000e+00 1.000000e-01
5.411050e+03 0.000000e+00 1.000000e+00 1.000000e-01
5.411060e+03 0.000000e+00 1.000000e+00 1.000000e-01
5.411070e+03 0.000000e+00 1.000000e+00 1.000000e-01
5.411080e+03 0.000000e+00 1.000000e+00 1.000000e-01
5.411090e+03 0.000000e+00 1.000000e+00 1.000000e-01
5.411100e+03 0.000000e+00 1.000000e+00 1.000000e-01
5.411110e+03 0.000000e+00 1.000000e+00 1.000000e-01
5.411120e+03 0.000000e+00 1.000000e+00 1.000000e-01
5.411130e+03 0.000000e+00 1.000000e+00 1.000000e-01
5.411140e+03 0.000000e+00 1.000000e+00 1.000000e-01
5.411150e+03 0.000000e+00 1.000000e+00 1.000000e-01
5.411160e+03 0.000000e+00 1.000000e+00 1.000000e-01
5.411170e+03 0.000000e+00 1.000000e+00 1.000000e-01
5.411180e+03 0.000000e+00 1.000000e+00 1.000000e-01
5.411190e+03 0.000000e+00 1.000000e+00 1.000000e-01
5.411200e+03 0.000000e+00 1.000000e+00 1.000000e-01
5.411210e+03 0.000000e+00 1.000000e+00 1.000000e-01
5.411220e+03 0.000000e+00 1.000000e+00 1.000000e-01
5.411230e+03 0.000000e+00 1.000000e+00 1.000000e-01
5.411240e+03 0.000000e+00 1.000000e+00 1.000000e-01
5.411250e+03 0.000000e+00 1.000000e+00 1.000000e-01
5.411260e+03 0.000000e+00 1.000000e+00 1.000000e-01
5.411270e+03 0.000000e+00 1.000000e+00 1.000000e-01
5.411280e+03 0.000000e+00 1.000000e+00 1.000000e-01
5.411290e+03 0.000000e+00 1.000000e+00 1.000000e-01
5.411300e+03 0.000000e+00 1.000000e+00 1.000000e-01
5.411310e+03 0.000000e+00 1.000000e+00 1.000000e-01
5.411320e+03 0.000000e+00 1.000000e+00 1.000000e-01
5.411330e+03 0.000000e+00 1.000000e+00 1.000000e-01
5.411340e+03 0.000000e+00 1.000000e+00 1.000000e-01
5.411350e+03 0.000000e+00 1.000000e+00 1.000000e-01
5.411360e+03 0.000000e+00 1.000000e+00 1.000000e-01
5.411370e+03 0.000000e+00 1.000000e+00 1.000000e-01
5.411380e+03 0.000000e+00 1.000000e+00 1.000000e-01
5.411390e+03 0.000000e+00 1.000000e+00 1.000000e-01
5.411400e+03 0.000000e+00 1.000000e+00 1.000000e-01
5.411410e+03 0.000000e+00 1.000000e+00 1.000000e-01
5.411420e+03 0.000000e+00 1.000000e+00 1.000000e-01
5.411430e+03 0.000000e+00 1.000000e+00 1.000000e-01
5.411440e+03 0.000000e+00 1.000000e+00 1.000000e-01
5.411450e+03 0.000000e+00 1.000000e+00 1.000000e-01
5.411460e+03 0.000000e+00 1.000000e+00 1.000000e-01
5.411470e+03 0.000000e+00 1.000000e+00 1.000000e-01
5.411480e+03 0.000000e+00 1.000000e+00 1.000000e-01
5.411490e+03 0.000000e+00 1.000000e+00 1.000000e-01
5.411500e+03 0.000000e+00 1.000000e+00 1.000000e-01
5.411510e+03 0.000000e+00 1.000000e+00 1.000000e-01
5.411520e+03 0.000000e+00 1.000000e+00 1.000000e-01
5.411530e+03 0.000000e+00 1.000000e+00 1.000000e-01
5.411540e+03 0.000000e+00 1.000000e+00 1.000000e-01
5.411550e+03 0.000000e+00 1.000000e+00 1.000000e-01
5.411560e+03 0.000000e+00 1.000000e+00 1.000000e-01
5.411570e+03 0.000000e+00 1.000000e+00 1.000000e-01
5.411580e+03 0.000000e+00 1.000000e+00 1.000000e-01
5.411590e+03 0.000000e+00 1.000000e+00 1.000000e-01
5.411600e+03 0.000000e+00 1.000000e+00 1.000000e-01
5.411610e+03 0.000000e+00 1.000000e+00 1.000000e-01
5.411620e+03 0.000000e+00 1.000000e+00 1.000000e-01
5.411630e+03 0.000000e+00 1.000000e+00 1.000000e-01
5.411640e+03 0.000000e+00 1.000000e+00 1.000000e-01
5.411650e+03 0.000000e+00 1.000000e+00 1.000000e-01
5.411660e+03 0.000000e+00 1.000000e+00 1.000000e-01
5.411670e+03 0.000000e+00 1.000000e+00 1.000000e-01
5.411680e+03 0.000000e+00 1.000000e+00 1.000000e-01
5.411690e+03 0.000000e+00 1.000000e+00 1.000000e-01
