# wavelength[A] tau flux flux_error
1.518000e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.518010e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.518020e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.518030e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.518040e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.518050e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.518060e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.518070e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.518080e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.518090e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.518100e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.518110e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.518120e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.518130e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.518140e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.518150e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.518160e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.518170e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.518180e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.518190e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.518200e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.518210e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.518220e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.518230e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.518240e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.518250e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.518260e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.518270e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.518280e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.518290e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.518300e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.518310e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.518320e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.518330e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.518340e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.518350e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.518360e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.518370e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.518380e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.518390e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.518400e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.518410e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.518420e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.518430e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.518440e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.518450e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.518460e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.518470e+03 0.000000e+00 1.000000e+00 1.000000e-01
