Metadata recorded on file /project/projectdirs/agora/paper_CGM/ThinTimeSteps/ART-I/Cosmo_v17/10MpcBox_csf512_02790.d with agora_analysis version 1.0 on date 2023-02-02 14:01:06.370902
a, center_x, center_y, center_z, Rvir, L_x, L_y, L_z, bulk_velocity_x, bulk_velocity_y, bulk_velocity_z, unitary_conversion
0.1111111111111111, 0.49777591106779784, 0.5113187276743549, 0.5003767269088065, 11.014306139565209, -0.28760064705691296, 0.5726076941043076, -0.7677280094310698, -61.74781348065794, 94.46333584899985, 39.20449901743472, 0.00010530000000031992
0.11363636363636363, 0.4976732091643676, 0.5115486106670734, 0.500478387144754, 12.749725736481222, -0.8353992257325177, -0.5142479305455046, 0.19405463038839263, -62.53763451270517, 95.47386013122522, 39.278673362986076, 0.00010304170379813249
0.11627906976744186, 0.49756884710338556, 0.5118345483912359, 0.5005449562073577, 13.375169083197274, 0.20111761770925213, 0.7682292928103998, -0.607762665450082, -63.073209357048036, 97.12466319436433, 40.32565312029259, 0.00010057345593921255
0.11904761904761904, 0.4973722649180237, 0.5121513455145908, 0.5006274432511907, 12.299711008732691, -0.686906953610941, -0.3577750566726787, -0.6325787270401985, -61.92199918233256, 99.64867590442005, 39.982152334863464, 9.816433217537746e-05
0.12195121951219513, 0.4971466136994564, 0.5123994902403755, 0.5007705423217074, 12.873862537488126, -0.692867862381763, 0.1690080389832357, -0.7009781794304067, -60.93027894140358, 102.35631595192162, 39.76859440679342, 9.581291625517592e-05
0.125, 0.496975584919544, 0.5125865672099522, 0.5008291686697512, 14.988526827352526, -0.020632721303788473, 0.6600079827793385, -0.750975201640606, -60.49502325230869, 104.84827241353008, 40.47772194290805, 9.360000000030505e-05
0.1282051282051282, 0.4967383125981164, 0.5129011182377965, 0.5009989604695272, 15.736502161340766, -0.24143414026002583, 0.516164427769466, 0.8217565572736988, -59.51131250061372, 103.2382844362899, 39.15377716882363, 9.127771175436618e-05
0.13157894736842105, 0.49660107290719296, 0.5132360143336735, 0.5011195009286088, 14.570680146473824, -0.3607124811599587, 0.5447554800333335, -0.7570521599659292, -59.58494733870215, 103.8552602129188, 37.40289585200271, 8.882165879913277e-05
0.13513513513513511, 0.4963910141487662, 0.5135648882894129, 0.5012682640660661, 15.311108386058104, -0.38855408994788676, 0.5480195502281254, -0.7407430672996762, -58.06423338799955, 103.26182804461206, 37.80395791625862, 8.669403608836923e-05
0.1388888888888889, 0.49625953618110996, 0.5139695110024528, 0.5013903670263727, 17.793882920928496, -0.07346921504206942, 0.3527123753214842, -0.9328431029579296, -58.25603045845594, 103.46343522541409, 37.86115551381147, 8.436131828197916e-05
0.14285714285714285, 0.4959450828095923, 0.5142753055130157, 0.501555471322474, 18.74675692870779, -0.4160628116379457, 0.8147207142396624, 0.40388351607950235, -57.98282828076215, 104.18616497673587, 38.17204762201486, 8.19000000001309e-05
0.14705882352941177, 0.4958172506781273, 0.5147553840143759, 0.501726304789733, 19.518811625732845, 0.28942469980102736, 0.765798065564053, -0.5742705511546273, -60.62700836490384, 104.69388656886079, 37.87650907913009, 7.964076469210718e-05
0.15151515151515152, 0.49561607864541746, 0.5151129689301236, 0.501821649916563, 20.716670463724874, 0.0011406808444836768, 0.5827088767725123, -0.8126801731171543, -62.04190363885281, 105.31715996441078, 39.03790838101002, 7.726331712074902e-05
