a, center_x, center_y, center_z, L_x, L_y, L_z, bulk_velocity_x, bulk_velocity_y, bulk_velocity_z, Rvir, Mvir, Lmag, sfr, Mstar, Mgas, compaction_stage
0.37, -1.48861, 0.0593262, -73.9041, 0.215411, -0.0701679, -0.973999, -12.944, 24.0972, 0.215411, 86.75, 382375000000.0, 487.838, 5.38289, 6405080000.0, 36547300000.0, during
0.38, -1.04165, -0.477211, 8.55065, -0.150323, 0.149658, -0.977244, 25.336, 45.5788, -0.150323, 92.0, 420258000000.0, 586.976, 7.09878, 8319950000.0, 39562800000.0, during
0.39, 0.101468, 0.346344, -29.3119, 0.0710808, 0.189657, -0.979274, 5.18913, -5.47509, 0.0710808, 96.75, 455551000000.0, 623.2, 17.5548, 9958680000.0, 42167800000.0, during
0.4, -2.07024, 0.0203516, -83.6981, 0.120218, 0.042135, -0.991853, -7.46965, -11.3763, 0.120218, 103.75, 523073000000.0, 910.842, 16.3067, 12420400000.0, 46393900000.0, post
0.41, -0.384807, -0.197836, 10.2116, -0.065527, 0.0901757, -0.993768, -29.5873, -11.5725, -0.065527, 107.75, 549193000000.0, 829.511, 13.6005, 15000500000.0, 46114200000.0, post
0.42, 0.556117, 0.116839, 10.9858, -0.126402, -0.0190596, -0.991796, -13.776, 18.2441, -0.126402, 111.25, 566754000000.0, 864.546, 13.0517, 16924000000.0, 46530600000.0, post
0.43, -0.132934, 0.0296625, 2.28164, -0.285605, -0.00941919, -0.958301, -29.6325, -0.942683, -0.285605, 116.0, 598024000000.0, 905.729, 27.5088, 21028900000.0, 44800200000.0, post
0.44, 0.71447, 0.06601, 4.45359, -0.263679, 0.0690999, -0.962132, -17.0613, -3.32499, -0.263679, 120.5, 631266000000.0, 936.117, 14.0045, 22851200000.0, 46053800000.0, post
0.45, 0.148445, 0.214592, 26.7786, -0.280679, 0.14364, -0.948993, -16.9249, -11.8209, -0.280679, 126.75, 686900000000.0, 877.347, 25.0635, 27108400000.0, 47509300000.0, post
0.46, 0.811486, 0.26295, 27.9411, -0.291599, 0.274622, -0.916271, -13.5871, -16.1953, -0.291599, 131.5, 720989000000.0, 946.514, 18.6634, 29279600000.0, 47987700000.0, post
0.47, 0.567009, 0.382026, 45.6398, -0.19209, 0.362973, -0.911785, 33.9205, -2.39742, -0.19209, 137.25, 778258000000.0, 944.132, 9.77885, 30359600000.0, 49701700000.0, post
0.48, 0.894193, 0.525941, 17.2948, -0.0805431, 0.510602, -0.856036, 61.7733, 36.0277, -0.0805431, 153.25, 1025880000000.0, 899.341, 12.2181, 32391100000.0, 61213300000.0, post
0.49, 0.674582, 0.669667, 11.1116, 0.0206511, 0.632528, -0.774262, 42.8061, 44.6114, 0.0206511, 161.75, 1140770000000.0, 693.487, 20.1884, 34748700000.0, 64668900000.0, post
0.5, 0.133807, 0.0430394, -19.0305, 0.114411, 0.597611, -0.793581, -1.22631, -4.92938, 0.114411, 167.25, 1195690000000.0, 627.152, 12.2408, 36624500000.0, 66814900000.0, post
0.51, -0.240342, -0.211156, -17.0024, 0.194803, 0.618263, -0.761447, -33.9615, -28.3999, 0.194803, 172.0, 1237100000000.0, 652.209, 15.0497, 37759400000.0, 68030200000.0, post
0.52, 0.170583, -0.299974, -9.49131, 0.396952, 0.634206, -0.663485, 8.03905, 6.93949, 0.396952, 177.5, 1283320000000.0, 563.707, 16.8667, 41893900000.0, 69211800000.0, post
0.53, -0.109357, -0.0699543, 18.9088, 0.251099, 0.290095, -0.923469, -8.69221, 3.48462, 0.251099, 181.75, 1308470000000.0, 263.952, 19.6732, 43682400000.0, 67955700000.0, post
0.54, 0.0102088, -0.00707227, -3.85605, -0.0179996, 0.215663, -0.976302, 3.71029, -0.304977, -0.0179996, 186.0, 1339160000000.0, 72.1565, 27.37, 46525500000.0, 67464200000.0, post
0.55, -0.755966, 1.68536, -11.8606, -0.748583, -0.660948, -0.0526405, 32.2788, -57.324, -0.748583, 190.75, 1371850000000.0, 404.472, 20.0617, 68082000000.0, 68124500000.0, post
0.56, 0.00605353, 0.0569155, -2.50947, -0.970943, 0.00311518, 0.239291, 14.8682, 2.0981, -0.970943, 194.0, 1379860000000.0, 160.11, 35.7363, 71088500000.0, 64986000000.0, post
0.57, -0.503127, -0.651164, -20.5946, -0.762564, 0.146809, 0.630035, -12.6337, -5.6382, -0.762564, 196.5, 1367950000000.0, 989.828, 13.7444, 75034400000.0, 63334600000.0, post
